id,pred_K562,label_K562,RRA_K562,ReportedRRA,pred_A549,label_A549,RRA_A549
chr10_131900129-131900629@K562,0.9432697919686216,0,0.8610345217101731,-1.0,0.8407467450933439,0,0.9363664547692153
chr19_2497093-2497593@K562,0.2910862099018938,0,0.8602468143046469,-1.0,0.9730506498682112,0,1.64103777695541
chr17_79838919-79839419@K562,0.9224196486073806,0,0.8591150197341338,3.629006066485256,0.0887903879756211,0,0.009270544695415365
chr16_89358098-89358598@A549,0.1986170506612114,0,0.858174105488925,-1.0,0.2906174439572092,0,1.1130864666014542
chr15_57551652-57552152@A549,0.7199666132089013,0,0.857391564497527,-1.0,0.3543161034085126,0,0.7213149772743161
chr3_71134069-71134569@A549,0.2797099549738436,0,0.8557372262380094,-1.0,0.6537378527522899,0,0.08387255303426082
chr11_32438059-32438559@K562,0.8907571034364997,0,0.8533759111759944,-1.0,0.47869360082581,0,0.19704165330961335
chr11_20000767-20001267@A549,0.8204858778170014,0,0.8497656410421038,-1.0,0.1558544755208772,0,0.2423231372740633
chr4_7965210-7965710@A549,0.8115860380451497,0,0.8482012774071386,-1.0,0.3332549139061048,0,0.4372790014010558
chr6_11212583-11213083@A549,0.237815105802976,0,0.843390281834301,-1.0,0.2406705544096677,0,0.26405795166215756
chr9_38018178-38018678@A549,0.1596211712490407,0,0.843208631996071,-1.0,0.8398004939120146,0,1.8757240679936624
chr10_100341031-100341531@K562,0.189262942477695,0,0.8413360191860106,-1.0,0.2701993834138804,0,0.44597142417912683
chr1_8871184-8871684@K562,0.2043486384223023,0,0.8406433883777733,-1.0,0.7578178336604079,0,0.8875290606618607
chr5_17257700-17258200@A549,0.2220193159176846,0,0.8395914999104179,-1.0,0.3174777425480533,0,0.025368581916208294
chr13_112760078-112760578@A549,0.058340783020548,0,0.8373758596921536,-1.0,0.4694654253056625,0,0.18901517759177347
chr10_33194030-33194530@A549,0.2222665308668155,0,0.8366596943817484,-1.0,0.3436283563700243,0,0.06361696765821905
chr10_21533579-21534079@K562,0.9385415429338576,0,0.8363318462173313,4.627603567576888,0.2108857450680739,0,0.8723445802247929
chr12_3200038-3200538@A549,0.8211022169659531,0,0.8360935665422484,-1.0,0.9026607984113288,0,0.19795184448735997
chr10_34743069-34743569@A549,0.2997775907312393,0,0.8354984386904314,-1.0,0.2596800531509856,0,0.6982106532312814
chr1_26035875-26036375@K562,0.8730917120888926,0,0.8352606157085676,3.393178113983302,0.1235753555021454,0,0.1688792136837512
chr20_54114942-54115442@A549,0.7939727857446733,0,0.8351714656555186,-1.0,0.5058759932380648,0,0.6472002574366869
chr19_4401919-4402419@K562,0.7131847480635891,0,0.8351714656555186,5.670988784292631,0.3390034102880509,0,0.025368581916208294
chr5_132491887-132492387@A549,0.8315283535893702,0,0.8351714656555186,-1.0,0.5165339269370702,0,0.04519809365128386
chr1_47226032-47226532@K562,0.8154229733602757,0,0.8351714656555186,-1.0,0.2551355725335363,0,0.009572341514736488
chr1_21781789-21782289@K562,0.8202447368894761,0,0.8351714656555186,-1.0,0.2514477237463139,0,0.06296883056000803
chr19_4399021-4399521@K562,0.7623794439205619,0,0.8351714656555186,-1.0,0.3604342587322435,0,0.05683206968023804
chr1_27527691-27528191@K562,0.7668893344665072,0,0.8351714656555186,3.381585785198744,0.1699760879434846,0,0.9022916194183701
chr13_112741125-112741625@A549,0.8039280063388746,0,0.8344885892144467,-1.0,0.1052307259795453,0,1.264960294966279
chr7_130959395-130959895@A549,0.7186774580810853,0,0.8330669051288462,-1.0,0.2660833659058187,0,1.7088310242847382
chr6_15243856-15244356@K562,0.780469329677924,0,0.8305019053150321,-1.0,0.470311905822101,0,0.278420190803843
chr2_9286482-9286982@A549,0.2710591009486685,0,0.8284197980679365,-1.0,0.5023462794811474,0,0.19081077197457763
chr3_45565293-45565793@A549,0.2583864463736461,0,0.8282443019117621,-1.0,0.8617684581378954,0,0.025368581916208294
chr16_87875048-87875548@K562,0.8572808894508235,0,0.8275722228485349,-1.0,0.2797528927366572,0,0.6170648820764215
chr19_13116215-13116715@K562,0.9201340848425656,0,0.8271053022478239,3.3707739443874694,0.1620827289249932,0,1.2615682851797143
chr11_126349191-126349691@A549,0.2868949805292101,0,0.8236193077567295,-1.0,0.9356005242726596,0,0.10207065699377854
chr15_57618301-57618801@A549,0.2945242730622068,0,0.8234746634650001,-1.0,0.3140390413315264,0,0.11407366019856895
chr9_38022470-38022970@A549,0.767268099183822,0,0.8104816138736227,-1.0,0.5290067889004384,1,3.310407032937944
chr6_12012928-12013428@K562,0.8008017124235179,0,0.8103974074784189,-1.0,0.306245441695215,0,0.6648230272299732
chr10_3741791-3742291@A549,0.2691675408165205,0,0.805902114421048,-1.0,0.4154759784276979,0,0.006775456974910387
chr8_17791251-17791751@A549,0.2725033895532524,0,0.805346928047066,-1.0,0.3746879000372138,0,1.359846643851499
chr13_33194727-33195227@A549,0.2660331275579496,0,0.8039620592654765,-1.0,0.577701712173799,0,0.2456822494843811
chr18_58287579-58288079@A549,0.2294098265619922,0,0.8011230727564471,-1.0,0.6660386134317162,0,0.18378522261849745
chr17_77433941-77434441@A549,0.7647765434931826,0,0.8002722411929439,-1.0,0.6238246568190678,0,0.4680742450593828
chr13_110406578-110407078@A549,0.7627688219450005,0,0.8000255374695093,-1.0,0.9862696346957648,0,0.1353228271334634
chr1_64945694-64946194@A549,0.2981757882335147,0,0.7973210057722734,-1.0,0.3074726862723175,0,1.7837549022941777
chr10_21534264-21534764@K562,0.8940423784530235,0,0.7970759723621981,4.627603567576888,0.1238279431386756,0,0.1452204406358518
chr5_95864395-95864895@A549,0.1774115903924653,0,0.796695083861517,-1.0,0.4494229349653017,0,0.06594111555069604
chr5_59585423-59585923@A549,0.1757560543495505,0,0.7905922319036243,-1.0,0.7207999880776887,0,0.15088783381542256
chr7_131165420-131165920@A549,0.7920771034280754,0,0.7877591111984656,-1.0,0.4602173871211322,0,1.216603870170991
chr10_33277275-33277775@A549,0.2499778287438469,0,0.7877324714510625,-1.0,0.4875319385870248,0,0.14731266804974696
chr12_3184772-3185272@A549,0.2830200400577628,0,0.7847855709127725,-1.0,0.3441894204517716,0,0.6864491286664951
chr17_75149741-75150241@K562,0.2108453113275948,0,0.783939714076858,-1.0,0.8148448809701293,0,0.04866733911136268
chr11_19952870-19953370@A549,0.1830825405022765,0,0.7822792324691811,-1.0,0.584384462069769,0,0.43820715939985055
chr6_16216654-16217154@K562,0.8004555079060998,0,0.7820162468235627,-1.0,0.1559937560555444,0,8.252379157010987e-05
chr10_33334043-33334543@A549,0.7712675325286075,0,0.7801274366764599,-1.0,0.3215776643806656,0,1.0818805056260041
chr5_95779561-95780061@A549,0.2637007839843264,0,0.7773615528335656,-1.0,0.9923778777475354,0,0.06251721403630425
chr17_75108859-75109359@K562,0.7558494100635974,0,0.7752080435073185,-1.0,0.0662187290540187,0,0.04770653169119913
chr15_63498541-63499041@A549,0.7514315519255174,0,0.7751821626049598,-1.0,0.5705003545105234,0,0.0688829858739462
chr10_33264470-33264970@A549,0.752466887900242,0,0.7734516461585887,-1.0,0.3999252453590892,0,0.5216499841723253
chr20_5669988-5670488@A549,0.206167470129766,0,0.7733743214041953,-1.0,0.2699718621356171,0,0.15855918517132925
chr2_9258407-9258907@A549,0.153265764343714,0,0.7727819552288128,-1.0,0.3007133582315231,0,0.7889328807829681
chr1_230137382-230137882@K562,0.196918242588855,0,0.7703949401586246,-1.0,0.3596125153553441,0,0.34915843853561684
chr17_82520830-82521330@K562,0.7575551975059189,0,0.7699344487939532,-1.0,0.1514025913236906,0,0.8952057135137217
chr19_19100761-19101261@K562,0.2289036418681523,0,0.7666738496501426,-1.0,0.9831084100353008,0,0.49182055112647594
chr6_15243044-15243544@K562,0.2242883866927046,0,0.765103254268412,-1.0,0.1944947562635449,0,0.69411146971569
chr21_38841383-38841883@A549,0.2420173680403846,0,0.7634879303371724,-1.0,0.2548042918549416,0,0.10367223649257983
chr10_102753719-102754219@A549,0.0743826411909861,0,0.7634879303371724,-1.0,0.4524488286200873,0,0.10216405779230615
chr7_55056006-55056506@A549,0.2256349361518623,0,0.7634879303371724,-1.0,0.1840200157540724,0,1.4406680286790947
chr17_79828286-79828786@K562,0.1319501140914075,0,0.7604752968433325,-1.0,0.9948383548549222,0,0.6627804155818195
chr7_55019947-55020447@A549,0.9355219229816282,0,0.7597004179972875,-1.0,0.9261153988822504,0,0.06938712980022212
chr6_42025717-42026217@K562,0.2242563010412826,0,0.758827213229953,-1.0,0.1249349513378105,0,0.32670256024036426
chr12_6611776-6612276@K562,0.2683380134783436,0,0.7580552667557334,-1.0,0.40944756843423,0,0.7131619499409871
chr12_6607255-6607755@K562,0.7642546995801722,0,0.7566394523262334,7.200425132620416,0.4676243999516005,0,0.39354339236384833
chr11_32447186-32447686@K562,0.2309017439279485,0,0.7562676354473511,-1.0,0.2681425145296901,0,0.06938712980022212
chr2_160351917-160352417@A549,0.2748154705582409,0,0.755500221166157,-1.0,0.9925158308570916,0,0.6867445958149627
chr2_20536653-20537153@A549,0.7476545278494926,0,0.7528371909606689,-1.0,0.209557295850009,0,0.06938712980022212
chr19_13162968-13163468@K562,0.8893162060133566,0,0.7519040689058701,3.3144105150147203,0.1547620975811695,0,1.0279638737996106
chr17_27532167-27532667@A549,0.7679172416315664,0,0.7505081342747353,-1.0,0.7058937427245039,0,1.2577384682079795
chr17_82109036-82109536@K562,0.2441938937156871,0,0.7498484648833882,-1.0,0.9399362757091216,0,0.3334539409682129
chr10_100373496-100373996@K562,0.8645947589561204,0,0.7489948265063651,10.284121951691906,0.1146641441086709,0,1.3033204137331134
chr7_131248963-131249463@A549,0.2942726891781481,0,0.7480942295278723,-1.0,0.9993038056886951,0,0.8105939144707713
chr3_30620390-30620890@A549,0.1986925708221043,0,0.7475110555150116,-1.0,0.9262408695437736,0,0.5802424539090135
chr1_8017494-8017994@A549,0.2631629114872652,0,0.7472197619049162,-1.0,0.3864885018483994,0,0.5787252087896535
chr11_122157501-122158001@A549,0.2214960742724743,0,0.7451137061110329,-1.0,0.2045644475560895,0,0.401910180260961
chr16_89374966-89375466@A549,0.8248075382561214,0,0.7417938739311727,-1.0,0.604585100512524,0,1.0446201644293283
chr2_237701318-237701818@A549,0.7618585013740373,0,0.7388323294722242,-1.0,0.1859295307607384,0,0.48965609861008796
chr21_38990332-38990832@A549,0.7952340145243137,0,0.7349226219964058,-1.0,0.3451361354471999,0,0.5730660359280952
chr2_38746099-38746599@K562,0.2191980201020048,0,0.7334390607131582,-1.0,0.3422909699046846,0,0.1941934082971866
chr19_16541799-16542299@K562,0.9586757575636168,0,0.732570119185995,4.162506258384823,0.4668410985443459,0,0.6377814996739477
chr1_8399261-8399761@A549,0.1926798567860227,0,0.7324293734306624,-1.0,0.2794747871648007,0,0.10113775213766188
chr3_4982912-4983412@K562,0.8240821491991819,0,0.7316560860489353,-1.0,0.1150447329192417,0,0.3869302386041243
chr12_52901912-52902412@A549,0.2407482577601936,0,0.7297405244733757,-1.0,0.3698749876562695,0,0.0943066360184687
chr11_65482964-65483464@A549,0.8581846044829337,0,0.7287859027911668,-1.0,0.1808455105405172,0,0.527521471076104
chr1_8881051-8881551@K562,0.7379052245383342,0,0.7282977616462994,-1.0,0.5183526953683679,0,0.12961365415203804
chr6_11932918-11933418@K562,0.7829157957052515,0,0.7268366215876544,-1.0,0.999807244238162,0,0.5870860741766923
chr14_68789942-68790442@K562,0.7291910753585639,0,0.7224824670308289,-1.0,0.1216995449144469,0,0.09324487644501628
chr1_26051193-26051693@K562,0.1503705396162147,0,0.7211092750713215,-1.0,0.4397102349072888,0,0.10631589651642272
chr2_237671652-237672152@A549,0.256631382799837,0,0.7210178831345568,-1.0,0.5040713686837669,0,1.605670919596969
chr1_234881895-234882395@A549,0.267691827812872,0,0.7209036702523988,-1.0,0.9972832820288556,0,1.4786265192389718
chr1_67726163-67726663@A549,0.2309402746274756,0,0.7190121109953532,-1.0,0.1569321404308828,0,0.3738444781190881
chr3_4984958-4985458@K562,0.1710729287219454,0,0.7185802598460098,-1.0,0.5284232822254886,0,0.08335658246638052
chr3_45642385-45642885@A549,0.7742991379264047,0,0.7182623282930825,-1.0,0.4444167735932899,0,0.6629802473995924
chr20_19885837-19886337@A549,0.735684139648578,0,0.717876581190089,-1.0,0.7344196861572309,0,0.681269033111902
chr11_48092848-48093348@A549,0.0219502548134123,0,0.717740516916018,-1.0,0.6298147692733337,0,0.6595955485675445
chr11_48043287-48043787@A549,0.737169853303938,0,0.7175138378138922,-1.0,0.2914394116977307,0,0.008596697419959663
chr10_119350661-119351161@A549,0.2499526601951273,0,0.7168571366967582,-1.0,0.7545584391828477,0,0.6416653290253184
chr2_54561734-54562234@A549,0.176441759412188,0,0.7145552170925845,-1.0,0.9884768075088964,0,1.6526699846830497
chr4_7832066-7832566@A549,0.7950933232078549,0,0.7132741446461768,-1.0,0.9499716232119084,0,0.8698914796390635
chr7_116573950-116574450@A549,0.2421381306270901,0,0.7122430450048003,-1.0,0.4686079639356383,0,0.8966410601334371
chr7_55077727-55078227@A549,0.735785887933771,0,0.7119073454581301,-1.0,0.4094899335631571,0,0.11700328838402187
chr12_47814747-47815247@K562,0.1495038094516338,0,0.7102327290472187,-1.0,0.7016464723203782,0,0.9846821669308833
chr14_35292375-35292875@K562,0.7623496492952527,0,0.7080542498299344,5.054437869442936,0.4301506177905287,0,0.929999096197655
chr2_10289279-10289779@K562,0.1771214859482509,0,0.7079655640052637,-1.0,0.8743225941494484,0,0.7265125903028163
chr12_3185610-3186110@A549,0.7732488517756816,0,0.7060852589688978,-1.0,0.3295408244343474,0,1.4661263047128983
chr4_40230100-40230600@K562,0.8209868374906898,0,0.7056881190979872,-1.0,0.9724555409400922,0,0.17966058687315822
chr12_6620031-6620531@K562,0.960313039939413,0,0.7051371377220327,-1.0,0.8296268599382528,0,1.8038791074016194
chr2_54581205-54581705@A549,0.2962648799609728,0,0.7028525281987308,-1.0,0.2098948278914217,0,0.1008637493008737
chr5_136079145-136079645@A549,0.8085529811739545,0,0.702633486240235,-1.0,0.9888861948104372,1,2.4827249066301964
chr20_32360467-32360967@K562,0.7193072614185503,0,0.7013433826088544,-1.0,0.994226548871347,0,0.3534688471396369
chr15_60411996-60412496@A549,0.7105901386026462,0,0.7010160002666159,-1.0,0.3289142168400012,0,0.43391621583200407
chr2_43206621-43207121@A549,0.7804891784675083,0,0.696652722075418,-1.0,0.3295069596365511,0,0.697063300295134
chr12_56724407-56724907@K562,0.8302604710473832,0,0.6952941017872346,-1.0,0.532787896516651,0,0.025520546649867512
chr1_47227245-47227745@K562,0.1195922966673413,0,0.6946916321358564,-1.0,0.9652321201788387,0,0.9461535731477474
chr10_95291448-95291948@A549,0.8079361630387815,0,0.6940685255366871,-1.0,0.1389815471937587,0,0.6349053045178086
chr22_46617582-46618082@K562,0.2523682297427443,0,0.6934891943566176,-1.0,0.984151166450274,0,0.5705868927075166
chr10_131898753-131899253@K562,0.2103337466397108,0,0.6931462513069913,-1.0,0.2714557004081783,0,0.8377941688229902
chr15_59282554-59283054@A549,0.7525520893886989,0,0.6923756181518818,-1.0,0.9138538053351128,0,0.4433477917355736
chr15_60423455-60423955@A549,0.1850264262504189,0,0.6919480787573381,-1.0,0.7869954544544684,0,0.2860896458710447
chr12_130847619-130848119@K562,0.1932564605666723,0,0.6916917570017744,-1.0,0.9986227754957826,0,1.257942923497652
chr8_133031622-133032122@A549,0.7893347476490121,0,0.6901782743197702,-1.0,0.9961421736556922,0,0.4456198815873895
chr6_71420242-71420742@A549,0.9210722875844884,0,0.689859198203806,-1.0,0.7621482193414499,0,0.7125117915987124
chr3_71100918-71101418@A549,0.8035450350828377,0,0.6885640317108389,-1.0,0.4973176835013218,0,0.6974093516934459
chr12_62711884-62712384@A549,0.2238982917754727,0,0.6876956754312938,-1.0,0.1963230988957056,0,0.12248468115297398
chr10_102773268-102773768@A549,0.2169232218471131,0,0.6847435749467893,-1.0,0.2453603916906231,0,1.719285080508993
chr5_139708270-139708770@K562,0.1541117288291835,0,0.6804567419226878,-1.0,0.1874882521703957,0,0.025368581916208294
chr8_30385784-30386284@A549,0.7784462296599589,0,0.6787123348301369,-1.0,0.3481288818643664,0,0.17068979322430933
chr12_75976861-75977361@A549,0.7207098111328298,0,0.6784222803042017,-1.0,0.2101907897919689,0,1.3639837647711648
chr10_125162574-125163074@A549,0.7812041742633155,0,0.6782566217957693,-1.0,0.8473355608192477,0,0.6539209913470577
chr19_45884812-45885312@K562,0.917154690026706,0,0.6779048071334499,4.263149518836673,0.2438397569372626,0,0.003794893821675538
chr22_41830121-41830621@K562,0.1409575033277718,0,0.6769336236360959,-1.0,0.2548986737558097,0,0.4489283445580151
chr1_39187199-39187699@A549,0.1917673590049627,0,0.6749155612459101,-1.0,0.6445738495919716,0,0.5177125378369812
chr17_82521670-82522170@K562,0.7853164073527943,0,0.6747923105170808,-1.0,0.994080390928474,0,0.2507817465095435
chr5_136007167-136007667@A549,0.7408778888493603,0,0.6739100357364399,-1.0,0.5027756875153139,0,1.1778188396698905
chr6_42011641-42012141@K562,0.2253247995055897,0,0.6738075618722276,-1.0,0.964834469670076,0,1.1750545336379057
chr10_119370344-119370844@A549,0.8045627356557778,0,0.6733160236181209,-1.0,0.8800183754782619,0,0.29417903533970924
chr8_132981547-132982047@A549,0.7438538447570822,0,0.6730295496750797,-1.0,0.1823702533666599,0,1.6064247967304124
chr22_46068019-46068519@A549,0.2564393964134963,0,0.667581740297515,-1.0,0.2002034458113074,0,0.3347943715653994
chr5_17217932-17218432@A549,0.914118496256142,0,0.6669963152443019,-1.0,0.1394517008741897,0,1.4473317838878068
chr17_78255007-78255507@K562,0.7052046752507164,0,0.6665728788470386,-1.0,0.2842916813543192,0,0.08817680571686964
chr11_128493509-128494009@A549,0.2773761744415564,0,0.6662102616688026,-1.0,0.4731255341286085,0,0.2106026326436865
chr11_122181980-122182480@A549,0.2331388504127482,0,0.6634202013259618,-1.0,0.6163491416700337,0,0.04591193383467232
chr15_60353405-60353905@A549,0.2884040629062763,0,0.658664414819008,-1.0,0.5756477266692489,0,0.5185430385829926
chr13_33229234-33229734@A549,0.7403639801780986,0,0.6561386367113615,-1.0,0.7088269913020407,0,0.531416383139194
chr6_37056719-37057219@K562,0.2328147507321267,0,0.6557256503275349,-1.0,0.2034439805279737,1,2.3089273530685697
chr21_39051789-39052289@A549,0.2426055050612151,0,0.6538231265784297,-1.0,0.9545512182985856,0,0.4561801948573423
chr22_46071650-46072150@A549,0.907303581902507,0,0.6535883410709391,-1.0,0.9422834653615944,0,1.1716817453376402
chr1_234973690-234974190@K562,0.1789800498461824,0,0.6532950375669138,-1.0,0.3399202637427835,0,0.8899492838523462
chr4_168839991-168840491@A549,0.2528905004114201,0,0.6522212829346357,-1.0,0.2004924171821808,0,0.8943876403132147
chr13_110298666-110299166@A549,0.7753512529336091,0,0.6515393641804765,-1.0,0.4184949937968181,0,0.7395231416725769
chr14_102507652-102508152@K562,0.9041163814179274,0,0.6511112769285621,-1.0,0.3541690030103343,0,1.443890561908443
chr22_45768424-45768924@A549,0.2146092248972392,0,0.6491320037134354,-1.0,0.4909133685861158,0,0.7451620066707116
chr21_38806902-38807402@A549,0.1860727353640316,0,0.6463337670170977,-1.0,0.2256568841379148,0,0.2325027715953806
chr19_4397356-4397856@K562,0.2526432431630222,0,0.6449893199088536,-1.0,0.8736547696995826,0,0.5137112390394336
chr21_39097413-39097913@A549,0.7557577699911068,0,0.6442420722538207,-1.0,0.7501654430459108,0,0.10077062770280296
chr1_234843506-234844006@A549,0.7536687949621099,0,0.6421985094971318,-1.0,0.3609334071906612,0,0.10492569217089119
chr12_130815246-130815746@K562,0.2199354596500926,0,0.6417604918282285,-1.0,0.8729104166287822,0,1.5419516808257299
chr5_59032705-59033205@A549,0.2147707884011599,0,0.6402972917258863,-1.0,0.8613927294835603,0,0.4592201938896552
chr15_92844699-92845199@K562,0.2396206444475881,0,0.6398801384191946,-1.0,0.9975014954258328,0,1.2866102719678876
chr15_98903893-98904393@A549,0.7389215204299959,0,0.6378758151523958,-1.0,0.4373322025962043,0,0.3570608841562508
chr16_75026823-75027323@K562,0.2220322564062253,0,0.637385598180598,-1.0,0.2036474173421625,0,0.8296209235769259
chr7_131157794-131158294@A549,0.8018963790238289,0,0.6373479120922454,-1.0,0.3560804544630588,0,0.009572341514736488
chr9_703588-704088@A549,0.2331635690047144,0,0.6359370392969222,-1.0,0.5537485171717645,0,0.2106026326436865
chr11_128521552-128522052@A549,0.884416996114841,0,0.6336330843873579,-1.0,0.6759628613844679,0,0.2671239586372934
chr3_71153646-71154146@A549,0.2277945543911352,0,0.6318247254506236,-1.0,0.5302868666016899,0,0.5333992637031186
chr18_77110910-77111410@A549,0.7582499062711053,0,0.6286365484829559,-1.0,0.526967463871145,0,0.9903791591856751
chr18_48977894-48978394@K562,0.7212732665410816,0,0.6275667208045502,-1.0,0.2905075750917724,0,0.5373624574276221
chr15_60399163-60399663@A549,0.7501813978879028,0,0.6274561992409297,-1.0,0.178678406516323,0,0.018145165395055843
chr15_60399901-60400401@A549,0.2979628861155103,0,0.6252150062128267,-1.0,0.2718532706022955,0,1.7256804754413786
chr20_19991251-19991751@A549,0.2569800267100134,0,0.6250684460218119,-1.0,0.2452878467478107,0,0.21676838243192423
chr1_47235194-47235694@K562,0.8581450803007473,0,0.6240073612043924,-1.0,0.1167876317602418,0,0.5659743036437535
chr7_55078123-55078623@A549,0.729270746381005,0,0.6223295606656769,-1.0,0.5933727715005814,1,2.3509281346012987
chr22_41836446-41836946@K562,0.1402890541374549,0,0.6206038248058358,-1.0,0.3743247463318652,0,1.3178910410931859
chr17_72397083-72397583@A549,0.2649942209586662,0,0.6205313124740894,-1.0,0.1503401092099007,0,0.148864004988426
chr9_71743817-71744317@A549,0.8053405802497144,0,0.6202413841572988,-1.0,0.4348856447756397,0,0.04227781008662755
chr11_32428875-32429375@K562,0.8880287509105559,0,0.6157720708229492,-1.0,0.3199767735086845,0,0.6624608758032888
chr2_9250732-9251232@A549,0.7003167550396244,0,0.6105681024178029,-1.0,0.2088018817746441,0,1.3582186208466642
chr17_27363954-27364454@A549,0.161839283866249,0,0.609718591770337,-1.0,0.2283704069308471,0,0.0805035121369385
chr4_7857945-7858445@A549,0.2984163989786853,0,0.6088883862971974,-1.0,0.2672609517550964,0,1.134031851680827
chr6_71393779-71394279@A549,0.2424774125338502,0,0.6060038667416543,-1.0,0.6640211115474033,1,2.0668519790185127
chr14_68784132-68784632@K562,0.201294915044971,0,0.6056008579744088,-1.0,0.080155679891519,0,0.8250103495926656
chr11_96316826-96317326@K562,0.149659102650215,0,0.6055132968374152,-1.0,0.7116232273353815,0,0.9578972319626974
chr21_38810907-38811407@A549,0.7221977165130208,0,0.6028250230416743,-1.0,0.9362418549214492,0,0.6436681399885784
chr3_58014851-58015351@A549,0.803483173286619,0,0.6022511229520414,-1.0,0.8313411323758088,0,0.2938884344396137
chr7_47557802-47558302@A549,0.7489125633876575,0,0.6018515799913691,-1.0,0.9328719102204328,0,0.788238906292638
chr7_27117484-27117984@A549,0.8794764709630569,0,0.5998939295714547,-1.0,0.5444655192968462,0,0.446189766240935
chr19_5982867-5983367@K562,0.7711486115845679,0,0.597497887335781,-1.0,0.3217634286306344,0,0.028793755313955508
chr6_112227363-112227863@A549,0.2522213421455185,0,0.5956281805347192,-1.0,0.6776784108671735,0,0.05869731739238968
chr22_46065877-46066377@A549,0.2416860256931112,0,0.5952859873311012,-1.0,0.4575613649654907,0,1.3323696296948746
chr10_131900651-131901151@K562,0.9472523853616522,0,0.5930342492410522,-1.0,0.1115443105363231,0,1.4617531153280172
chr15_59371341-59371841@A549,0.8505342946151352,0,0.5923881799740679,-1.0,0.1042607811967009,0,0.7643705661179457
chr17_79840071-79840571@K562,0.9674334588112158,0,0.5916921814762472,3.629006066485256,0.1345367951169176,0,0.06938712980022212
chr7_130908989-130909489@A549,0.7999268747702136,0,0.5915056397876401,-1.0,0.25,0,0.06938712980022212
chr18_3618172-3618672@K562,0.790646767393191,0,0.591251393815756,-1.0,0.2605688994566506,0,1.5203383289427657
chr6_16723366-16723866@A549,0.2744599466641585,0,0.5885823384609319,-1.0,0.1932847961184065,0,0.23908017236534443
chr11_122208267-122208767@A549,0.1835161101209642,0,0.5880605824759564,-1.0,0.7721686859480218,0,0.06938712980022212
chr13_110347380-110347880@A549,0.2915900470146748,0,0.5853775700774776,-1.0,0.9991754340218798,0,0.03493477263548474
chr15_60379898-60380398@A549,0.2870475158685958,0,0.5853441370919412,-1.0,0.708952906572296,0,0.7386181627142538
chr12_56725159-56725659@K562,0.9652380237879612,0,0.5838423103678152,5.793957098907479,0.2949914931546732,0,0.19568334077710406
chr5_14184697-14185197@A549,0.7483174157503152,0,0.583209761758011,-1.0,0.5802465790120503,0,0.025368581916208294
chr4_57102034-57102534@A549,0.2966933549080339,0,0.582893832607407,-1.0,0.8825372036233134,0,0.06938712980022212
chr14_102502656-102503156@K562,0.7694987793514443,0,0.577754975158218,-1.0,0.4016774899753831,0,0.23468170378011996
chr7_55020799-55021299@A549,0.713399117010673,0,0.5777056991064374,-1.0,0.3767788235374507,0,0.5327767891659514
chr10_21529395-21529895@K562,0.2060159524261092,0,0.575853694244844,-1.0,0.4499051334467486,0,0.41031842654655387
chr5_17227813-17228313@A549,0.2183058083175522,0,0.5706353675823026,-1.0,0.4305422425597858,0,0.6478560875584174
chr16_89300368-89300868@A549,0.2909685986793625,0,0.5683789523726448,-1.0,0.157751162314477,0,1.6491320037134354
chr4_87117653-87118153@A549,0.0982987425450511,0,0.5657984856224376,-1.0,0.4946701866957944,0,0.8705356902176228
chr18_48973867-48974367@K562,0.2689999507372956,0,0.562788677375418,-1.0,0.9928127872344774,0,0.6628803199971351
chr13_110298330-110298830@A549,0.8280111432515703,0,0.5579437569117742,-1.0,0.9895609204319769,0,0.16042140403893046
chr7_131194029-131194529@A549,0.2531513301810234,0,0.5575202309355514,-1.0,0.2407703415228383,0,0.850442208138421
chr1_26694849-26695349@K562,0.7180377733776784,0,0.5550344766513345,4.216046422595962,0.4202035553012682,0,0.2106026326436865
chr2_9288668-9289168@A549,0.1425157749757567,0,0.5534783659109213,-1.0,0.3623459862086406,0,1.1238283634066888
chr15_98872763-98873263@A549,0.2977160630641967,0,0.5534783659109213,-1.0,0.9368772172269236,0,1.1010007291102109
chr17_82517235-82517735@K562,0.8004612975435178,0,0.5534783659109213,-1.0,0.1930164830725946,0,0.7484591113500222
chr11_117986523-117987023@K562,0.758081907795002,0,0.5534783659109213,3.151773923348828,0.3504445551458863,0,1.1528779082688692
chr11_122202281-122202781@A549,0.7511422732773151,0,0.5534783659109213,-1.0,0.992747346961128,0,0.03408838691548294
chr2_237690664-237691164@A549,0.8312694107351843,0,0.5518968562319848,-1.0,0.2241164505789412,0,0.9905066117124601
chr2_160374681-160375181@A549,0.7995407102727013,0,0.5476308040396564,-1.0,0.4548032992058746,0,0.16478519391783872
chr1_8876990-8877490@K562,0.9480492335868717,0,0.5470794356009301,-1.0,0.1676040939948975,0,0.30260499415881775
chr20_38110711-38111211@A549,0.7944149045416747,0,0.5470794356009301,-1.0,0.6636300293804585,1,3.2376515955407497
chr21_34994600-34995100@K562,0.735989531703541,0,0.5464981939999826,-1.0,0.3384308121219608,0,0.3390965940032764
chr9_37995507-37996007@A549,0.2038526168105875,0,0.5460856787621503,-1.0,0.5366856642779289,0,1.0432890404323427
chr3_195115869-195116369@K562,0.1541665554540895,0,0.544485167303971,-1.0,0.9956799504819068,0,0.08116790307077182
chr4_7968455-7968955@A549,0.7586823872847446,0,0.5430573152501124,-1.0,0.7624654136448045,0,0.4312469546535295
