id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	Base_K562_pred	RRA
A549|chr6_71406843-71407343	8	0.35172	0.31749	0.599585	841	5	-0.74017	0.2862	0.72922	1.0	688	3	-0.74017	0.22869551660981452	-1.0
A549|chr11_20000422-20000922	5	0.35206	0.35984	0.649739	842	2	-0.43751	0.9462	0.99296	1.0	1392	0	-0.43751	0.12895956487448307	-1.0
A549|chr5_17235671-17236171	8	0.35324	0.31749	0.599585	843	4	-0.46427	0.56618	0.90225	1.0	986	1	-0.46427	0.7054683624587925	-1.0
A549|chr7_55057042-55057542	7	0.35378	0.29434	0.573043	844	2	-0.20398	0.49453	0.84292	1.0	926	2	-0.20398	0.16617075763796058	-1.0
A549|chr20_54132132-54132632	5	0.35433	0.35984	0.649739	845	1	0.52559	0.11129	0.37632	1.0	416	3	0.52559	0.1673505706938393	-1.0
K562|chr19_45884638-45885138	2	0.35483	0.26242	0.54565	846	1	-0.72983	0.52668	0.71084	1.0	951	1	-0.72983	0.49531121368055553	-1.0
K562|chr19_15333569-15334069	6	0.35629	0.29204	0.570745	847	3	-0.38587	0.94639	0.99144	1.0	1394	0	-0.38587	0.20868683042661892	-1.0
A549|chr10_33289713-33290213	5	0.35679	0.35984	0.649739	848	3	-0.66205	0.75171	0.91731	1.0	1163	1	-0.66205	0.7676318891937212	-1.0
K562|chr10_131924890-131925390	7	0.35688	0.30206	0.584695	849	4	-0.64935	0.23222	0.65565	1.0	618	3	-0.64935	0.2714191746111523	-1.0
A549|chr17_27534045-27534545	6	0.35703	0.29204	0.570745	850	2	0.0074329	0.11956	0.38903	1.0	432	2	0.0074329	0.5918580126345	-1.0
*CREBZF	5	0.35728	0.35984	0.649739	851	3	-0.59584	0.5385	0.84433	1.0	961	1	-0.59584	-1.0	-1.0
K562|chr19_19131874-19132374	2	0.35748	0.26242	0.54565	852	1	-0.10305	0.33303	0.50056	1.0	748	1	-0.10305	0.39502102594543304	-1.0
A549|chr3_71039269-71039769	8	0.35807	0.3323	0.616091	853	4	-0.55086	0.23096	0.66381	1.0	614	1	-0.55086	0.77610957912936	-1.0
A549|chr13_33218374-33218874	8	0.35941	0.33581	0.620483	854	5	-0.67076	0.96801	0.99606	1.0	1446	0	-0.67076	0.425783770715914	-1.0
A549|chr18_3586729-3587229	3	0.36049	0.29463	0.573043	855	1	0.029752	0.32787	0.57789	1.0	743	1	0.029752	0.7782729398582033	-1.0
A549|chr6_16767297-16767797	8	0.36063	0.33581	0.620483	856	3	-0.20797	0.50693	0.87659	1.0	933	2	-0.20797	0.5891261453299323	-1.0
A549|chr7_27161614-27162114	6	0.3608	0.29204	0.570745	857	3	-0.69731	0.46797	0.81445	1.0	901	1	-0.69731	0.49865971292851174	-1.0
A549|chr2_28614028-28614528	6	0.36136	0.29204	0.570745	858	3	-0.35044	0.19489	0.57525	1.0	565	3	-0.35044	0.792365877559644	-1.0
A549|chr3_57985206-57985706	5	0.3632	0.36609	0.654145	859	3	-0.72758	0.16577	0.50636	1.0	517	2	-0.72758	0.26372035851030284	-1.0
K562|chr6_50826712-50827212	4	0.36391	0.33111	0.615257	860	2	-0.52123	0.33823	0.64942	1.0	756	1	-0.52123	0.8505673894839789	-1.0
A549|chr10_3781797-3782297	2	0.3656	0.27604	0.560358	861	1	-0.75664	0.7026	0.86903	1.0	1125	0	-0.75664	0.8782110169809965	-1.0
A549|chr8_133016471-133016971	5	0.36702	0.36609	0.654145	862	3	-0.78832	0.024873	0.14007	1.0	172	2	-0.78832	0.2809920192389615	-1.0
A549|chr16_81461730-81462230	5	0.36795	0.36609	0.654145	863	1	0.16632	0.46737	0.80865	1.0	900	1	0.16632	0.37812984668645816	-1.0
K562|chr11_67284652-67285152	7	0.369	0.30715	0.590332	864	3	-0.17986	0.44292	0.81314	1.0	864	2	-0.17986	0.24809913032755773	-1.0
A549|chr9_21559676-21560176	4	0.3706	0.33111	0.615257	865	2	-0.53788	0.54816	0.79715	1.0	969	1	-0.53788	0.6198082714491183	-1.0
A549|chr17_72463604-72464104	3	0.37181	0.31112	0.593787	866	2	-0.51308	0.58393	0.78363	1.0	1009	1	-0.51308	0.17206175311231658	-1.0
K562|chr19_41862529-41863029	2	0.37347	0.27604	0.560358	867	1	-0.84571	0.61958	0.78366	1.0	1046	0	-0.84571	0.21373884533774007	-1.0
A549|chr13_110300371-110300871	5	0.37361	0.3661	0.654145	868	3	-0.57395	0.39725	0.73569	1.0	822	1	-0.57395	0.8302747023176109	-1.0
A549|chr20_54068939-54069439	3	0.37508	0.31912	0.601968	869	2	-0.89324	0.8588	0.96405	1.0	1267	0	-0.89324	0.775338602333822	-1.0
A549|chr11_126365991-126366491	6	0.37645	0.35192	0.642947	870	3	-0.0060513	0.045985	0.23305	1.0	251	3	-0.0060513	0.3478737881135154	-1.0
A549|chr5_59560539-59561039	2	0.37888	0.27604	0.560358	871	1	-0.38601	0.61491	0.78366	1.0	1037	0	-0.38601	0.5803218277066103	-1.0
A549|chr5_136094485-136094985	6	0.38011	0.37489	0.662758	872	3	-0.52743	0.3955	0.74058	1.0	821	2	-0.52743	0.7738134661861835	-1.0
A549|chr4_168842137-168842637	6	0.38044	0.37489	0.662758	873	3	-0.091197	0.17827	0.55196	1.0	536	3	-0.091197	0.4854732829407686	-1.0
K562|chr10_21531127-21531627	4	0.38083	0.33111	0.615257	874	1	0.057757	0.23187	0.47225	1.0	617	1	0.057757	0.26326619410377106	-1.0
K562|chr8_38145816-38146316	5	0.38294	0.37317	0.662758	875	2	-0.29272	0.83908	0.95579	1.0	1243	1	-0.29272	0.7902840160127292	-1.0
K562|chr18_48938773-48939273	7	0.38482	0.32251	0.606244	876	4	-0.53807	0.68069	0.94307	1.0	1107	2	-0.53807	0.8606360222271952	-1.0
K562|chr22_46595569-46596069	3	0.38716	0.32811	0.613935	877	2	-0.52947	0.79452	0.92499	1.0	1199	0	-0.52947	0.7601620519215022	-1.0
A549|chr12_76031898-76032398	5	0.39119	0.3812	0.668659	878	3	-0.56872	0.33664	0.64623	1.0	751	2	-0.56872	0.43447356661887504	5.314768969511188
A549|chr4_57046406-57046906	2	0.39129	0.30295	0.585023	879	1	-0.42346	0.48027	0.67805	1.0	912	1	-0.42346	0.8202563703639333	-1.0
A549|chr6_11210816-11211316	6	0.39221	0.37489	0.662758	880	3	-0.58038	0.62697	0.90602	1.0	1052	1	-0.58038	0.694693194771395	-1.0
A549|chr17_27351667-27352167	5	0.39251	0.3812	0.668659	881	2	-0.081766	0.88443	0.96717	1.0	1294	0	-0.081766	0.2856151025443727	-1.0
A549|chr2_42918620-42919120	3	0.39323	0.33678	0.621565	882	2	-0.62549	0.83845	0.95304	1.0	1241	0	-0.62549	0.7929207995490052	-1.0
A549|chr13_110411297-110411797	7	0.39415	0.33343	0.617487	883	4	-0.48928	0.19369	0.58076	1.0	562	2	-0.48928	0.8475647672479041	-1.0
A549|chr4_168695954-168696454	6	0.39633	0.37489	0.662758	884	3	-0.2406	0.075061	0.34086	1.0	343	2	-0.2406	0.3975145019742686	-1.0
A549|chr9_71763921-71764421	5	0.39685	0.3812	0.668659	885	2	0.41346	0.16509	0.50636	1.0	515	3	0.41346	0.25845189530860735	-1.0
A549|chr17_27551760-27552260	5	0.39786	0.3812	0.668659	886	2	-0.15252	0.7898	0.93909	1.0	1194	1	-0.15252	0.24981970500348447	-1.0
A549|chr22_46060512-46061012	6	0.39827	0.37489	0.662758	887	3	-0.44761	0.19014	0.56322	1.0	558	1	-0.44761	0.774079535406691	-1.0
K562|chr19_3363574-3364074	5	0.39874	0.3812	0.668659	888	3	-0.755	0.41375	0.75227	1.0	834	2	-0.755	0.7302280980694462	-1.0
A549|chr9_131631183-131631683	5	0.40157	0.3812	0.668659	889	2	-0.041332	0.13468	0.46374	1.0	462	2	-0.041332	0.7742430287079922	-1.0
K562|chr19_15323450-15323950	4	0.40289	0.35095	0.641899	890	2	-0.084085	0.19639	0.43876	1.0	566	2	-0.084085	0.7767940767135733	-1.0
A549|chr10_3889573-3890073	6	0.40291	0.37489	0.662758	891	2	-0.17668	0.021401	0.12663	1.0	154	2	-0.17668	0.563261530734876	-1.0
A549|chr8_132995152-132995652	1	0.40554	0.27042	0.552576	892	1	-0.47829	0.59446	0.72958	1.0	1017	0	-0.47829	0.3569499395424466	-1.0
A549|chr4_7948769-7949269	4	0.40679	0.35809	0.649739	893	2	-0.65467	0.29202	0.59249	1.0	699	1	-0.65467	0.24038101716320118	-1.0
K562|chr4_1856041-1856541	4	0.40772	0.35809	0.649739	894	2	-0.66049	0.88559	0.9709	1.0	1298	0	-0.66049	0.824714575750051	3.27461114174569
A549|chr13_110320090-110320590	3	0.40791	0.36043	0.649739	895	1	0.783	0.065636	0.1766	1.0	317	2	0.783	0.22951348627360493	-1.0
K562|chr11_32436913-32437413	6	0.40797	0.39926	0.686231	896	3	0.044041	0.093825	0.36379	1.0	386	3	0.044041	0.1952096356105233	-1.0
K562|chr7_107002623-107003123	3	0.40819	0.36043	0.649739	897	2	-0.49298	0.85731	0.96405	1.0	1266	0	-0.49298	0.632605777232846	-1.0
A549|chr5_59007414-59007914	6	0.40934	0.39926	0.686231	898	1	-0.11101	0.20897	0.58828	1.0	583	1	-0.11101	0.6898219476068937	-1.0
K562|chr17_82121173-82121673	3	0.40966	0.36043	0.649739	899	1	-0.25947	0.77898	0.91313	1.0	1182	0	-0.25947	0.32668866131181	-1.0
A549|chr12_106108906-106109406	7	0.40982	0.36263	0.652474	900	4	-0.45603	0.31178	0.73106	1.0	720	3	-0.45603	0.24237672965537266	-1.0
A549|chr9_21564540-21565040	6	0.41071	0.39927	0.686231	901	2	0.55498	0.055405	0.27438	1.0	286	4	0.55498	0.2355756280578152	-1.0
A549|chr9_38070312-38070812	6	0.41141	0.39927	0.686231	902	3	-0.20075	0.25652	0.66678	1.0	645	3	-0.20075	0.7556853340021782	-1.0
CCR5_1628	1	0.41404	0.27042	0.552576	903	1	-0.83823	0.58596	0.72958	1.0	1011	0	-0.83823	-1.0	-1.0
K562|chr11_118005708-118006208	5	0.41476	0.38121	0.668659	904	2	0.21856	0.14558	0.46374	1.0	487	2	0.21856	0.667461497621505	-1.0
A549|chr17_77463081-77463581	2	0.41645	0.33085	0.615257	905	1	-0.73693	0.67669	0.84586	1.0	1102	0	-0.73693	0.24389768593630123	-1.0
K562|chr6_17844917-17845417	7	0.4192	0.39146	0.681965	906	3	0.62106	0.019353	0.15665	1.0	148	4	0.62106	0.4750336152263872	-1.0
A549|chr8_109575295-109575795	6	0.41994	0.41394	0.704779	907	2	0.063724	0.4399	0.77378	1.0	856	2	0.063724	0.34786047002227916	-1.0
K562|chr2_38748838-38749338	8	0.42021	0.34587	0.633312	908	4	-0.42715	0.14358	0.53356	1.0	485	1	-0.42715	0.79951307976218	-1.0
A549|chr10_33229858-33230358	1	0.42124	0.29097	0.570745	909	1	-0.48704	0.57876	0.70903	1.0	1005	0	-0.48704	0.1728845330932543	-1.0
A549|chr5_14182230-14182730	1	0.42195	0.29097	0.570745	910	1	-0.40838	0.57805	0.70903	1.0	1004	0	-0.40838	0.22505724836034863	-1.0
A549|chr2_160387285-160387785	7	0.42252	0.39146	0.681965	911	4	-0.63371	0.25868	0.67561	1.0	650	2	-0.63371	0.4169043503535803	-1.0
A549|chr15_59370301-59370801	7	0.42282	0.39146	0.681965	912	2	-0.31199	0.86147	0.97331	1.0	1272	1	-0.31199	0.5367735989777679	-1.0
K562|chr12_6604590-6605090	2	0.42418	0.33085	0.615257	913	1	-0.36943	0.50964	0.70012	1.0	934	1	-0.36943	0.4530702826819292	-1.0
A549|chr10_33292399-33292899	5	0.42439	0.40177	0.686231	914	2	0.74274	0.064147	0.23852	1.0	309	3	0.74274	0.2257209764596512	-1.0
K562|chr6_16224880-16225380	4	0.42478	0.3581	0.649739	915	2	-0.49757	0.85159	0.95325	1.0	1261	0	-0.49757	0.24383767094357056	-1.0
K562|chr10_131902133-131902633	1	0.42478	0.29097	0.570745	916	1	-0.49623	0.57522	0.70903	1.0	999	0	-0.49623	0.5125504357055047	-1.0
A549|chr12_106147949-106148449	8	0.42592	0.34587	0.633312	917	4	-0.39098	0.82633	0.97559	1.0	1227	1	-0.39098	0.2141100457777981	-1.0
A549|chr11_48044515-48045015	6	0.42629	0.41967	0.711999	918	3	-0.56196	0.11295	0.38902	1.0	418	1	-0.56196	0.7538120695660869	-1.0
A549|chr8_133006988-133007488	3	0.42767	0.36043	0.649739	919	1	0.59925	0.16352	0.35821	1.0	511	2	0.59925	0.7978176375090437	-1.0
A549|chr10_33192613-33193113	6	0.4288	0.41968	0.711999	920	2	0.90803	0.039794	0.21259	1.0	223	4	0.90803	0.21345536106779384	-1.0
A549|chr18_3671654-3672154	8	0.43165	0.34587	0.633312	921	2	0.93966	0.0071001	0.083961	1.0	79	5	0.93966	0.41817963073847203	-1.0
K562|chr19_5974808-5975308	6	0.43193	0.42962	0.723747	922	3	-0.19362	0.058392	0.28058	1.0	293	3	-0.19362	0.7543546235120508	-1.0
A549|chr1_67742966-67743466	1	0.43305	0.30136	0.584035	923	1	-0.4696	0.56695	0.69864	1.0	989	0	-0.4696	0.7857824454064944	-1.0
A549|chr21_38780865-38781365	5	0.43347	0.40177	0.686231	924	3	-0.66205	0.40804	0.75227	1.0	829	2	-0.66205	0.22273626739812136	-1.0
*STAU1	5	0.43347	0.40177	0.686231	925	3	-0.66205	0.55941	0.84433	1.0	980	1	-0.66205	-1.0	-1.0
K562|chr2_10304371-10304871	5	0.43347	0.40177	0.686231	926	3	-0.66205	0.44156	0.77841	1.0	860	1	-0.66205	0.772878821111439	-1.0
A549|chr12_3256096-3256596	5	0.43347	0.40177	0.686231	927	3	-0.66205	0.76701	0.92611	1.0	1174	1	-0.66205	0.813122946365716	-1.0
A549|chr18_77097184-77097684	8	0.4352	0.34587	0.633312	928	3	-0.30735	0.74302	0.96494	1.0	1154	2	-0.30735	0.2418981608362519	-1.0
A549|chr8_17801490-17801990	4	0.43563	0.36583	0.654145	929	2	-0.60366	0.82501	0.94462	1.0	1226	0	-0.60366	0.8888291347129718	4.986152004128169
A549|chr5_132417382-132417882	2	0.43701	0.33086	0.615257	930	1	-0.4701	0.30437	0.47854	1.0	713	1	-0.4701	0.5143923190170901	-1.0
A549|chr15_96319993-96320493	8	0.44637	0.36378	0.653591	931	3	0.53264	0.045878	0.28286	1.0	250	5	0.53264	0.7480237436887313	-1.0
K562|chr22_41835441-41835941	7	0.44813	0.40602	0.692026	932	3	0.64431	0.060592	0.29575	1.0	298	4	0.64431	0.479297674861949	-1.0
A549|chr12_62785834-62786334	7	0.44962	0.40602	0.692026	933	3	-0.24713	0.67625	0.94306	1.0	1100	2	-0.24713	0.7812376935231656	-1.0
A549|chr7_131000337-131000837	8	0.45038	0.37109	0.662339	934	3	-0.089489	0.060521	0.35905	1.0	297	3	-0.089489	0.7317195868966507	-1.0
A549|chr7_130952964-130953464	6	0.45272	0.43545	0.723747	935	1	0.69742	0.079088	0.34086	1.0	355	3	0.69742	0.5865567503097758	-1.0
A549|chr12_75995603-75996103	5	0.45404	0.40178	0.686231	936	2	-0.26835	0.56642	0.84887	1.0	988	1	-0.26835	0.5685437422916952	-1.0
K562|chr19_45887609-45888109	3	0.45482	0.37499	0.662758	937	1	-0.080377	0.76952	0.91312	1.0	1176	0	-0.080377	0.7595638436757058	-1.0
K562|chr19_45881252-45881752	5	0.45515	0.40178	0.686231	938	2	0.21488	0.080361	0.27622	1.0	359	2	0.21488	0.6944561929796387	-1.0
A549|chr1_8011874-8012374	7	0.45603	0.43778	0.725623	939	1	0.94474	0.00056972	0.010178	0.618812	11	4	0.94474	0.30798853752876126	-1.0
A549|chr2_43222473-43222973	6	0.45615	0.43545	0.723747	940	3	0.67824	0.010552	0.09528	1.0	101	3	0.67824	0.7322584564600875	-1.0
A549|chr10_95288595-95289095	4	0.45718	0.39173	0.681965	941	2	-0.015501	0.16043	0.39939	1.0	506	2	-0.015501	0.2347029465989349	-1.0
A549|chr11_128499674-128500174	6	0.45859	0.43545	0.723747	942	3	-0.30411	0.52469	0.8502	1.0	946	2	-0.30411	0.8052272502408035	-1.0
K562|chr8_22676778-22677278	6	0.45982	0.43545	0.723747	943	3	-0.64483	0.45742	0.80196	1.0	889	1	-0.64483	0.2157913614664485	-1.0
A549|chr9_21565177-21565677	7	0.46091	0.44649	0.734803	944	1	0.30308	0.13503	0.49756	1.0	463	3	0.30308	0.3320731651418613	-1.0
A549|chr15_63055452-63055952	8	0.46202	0.44583	0.734464	945	2	0.88825	0.020898	0.16468	1.0	152	5	0.88825	0.2699232357488869	-1.0
A549|chr12_62730581-62731081	6	0.46208	0.43545	0.723747	946	2	-0.052004	0.5338	0.86876	1.0	954	2	-0.052004	0.7610116372557969	-1.0
A549|chr7_55073119-55073619	7	0.46362	0.45687	0.742886	947	4	-0.69897	0.20054	0.5908	1.0	572	2	-0.69897	0.46906992055182783	-1.0
K562|chr19_4403093-4403593	1	0.4644	0.3115	0.593787	948	1	-0.66205	0.5356	0.6885	1.0	956	0	-0.66205	0.6369038318944493	-1.0
K562|chr10_21524563-21525063	1	0.4644	0.3115	0.593787	949	1	-0.66205	0.5356	0.6885	1.0	955	0	-0.66205	0.27970712641272943	-1.0
K562|chr12_130868119-130868619	7	0.46479	0.45687	0.742886	950	4	-0.67643	0.25032	0.66528	1.0	636	2	-0.67643	0.6858781652675789	-1.0
A549|chr10_119335817-119336317	5	0.46666	0.40178	0.686231	951	1	0.68779	0.083737	0.27623	1.0	366	3	0.68779	0.7904057048168626	-1.0
A549|chr11_128506495-128506995	3	0.46679	0.38993	0.681758	952	1	0.56562	0.10385	0.25898	1.0	403	2	0.56562	0.7589661967890798	-1.0
A549|chr4_7805486-7805986	6	0.46714	0.43546	0.723747	953	2	0.2415	0.21405	0.58828	1.0	590	3	0.2415	0.2242292729705558	-1.0
A549|chr13_112733080-112733580	6	0.46781	0.43546	0.723747	954	3	-0.31605	0.38613	0.7331	1.0	815	2	-0.31605	0.17041025388911	-1.0
A549|chr10_33178302-33178802	6	0.46797	0.43546	0.723747	955	3	-0.59633	0.5655	0.88964	1.0	985	2	-0.59633	0.26015275157561935	-1.0
A549|chr20_19889136-19889636	8	0.47305	0.45734	0.742886	956	4	-0.17857	0.44456	0.84885	1.0	867	3	-0.17857	0.6226573383940371	-1.0
K562|chr11_32432983-32433483	3	0.47375	0.38994	0.681758	957	1	0.31931	0.1988	0.42075	1.0	571	2	0.31931	0.775741101430034	4.66038957837444
A549|chr13_110322057-110322557	5	0.47433	0.42263	0.715826	958	3	-0.56334	0.52237	0.84433	1.0	945	1	-0.56334	0.3889003281063302	-1.0
A549|chr8_109587757-109588257	8	0.47452	0.45734	0.742886	959	3	-0.12508	0.13862	0.51319	1.0	474	3	-0.12508	0.7464218585200338	-1.0
A549|chr5_59049004-59049504	4	0.47484	0.39984	0.686231	960	2	-0.13934	0.37018	0.70138	1.0	792	2	-0.13934	0.41772942586195083	-1.0
A549|chr4_57147306-57147806	2	0.47498	0.34481	0.633312	961	1	-0.72884	0.6744	0.84586	1.0	1098	0	-0.72884	0.5515477924792468	-1.0
K562|chr19_15324159-15324659	6	0.47646	0.43546	0.723747	962	3	-0.2412	0.069516	0.32605	1.0	331	3	-0.2412	0.8145871442817478	-1.0
A549|chr1_8003629-8004129	4	0.47676	0.39984	0.686231	963	2	-0.2761	0.42384	0.74683	1.0	840	1	-0.2761	0.25712942683464046	-1.0
A549|chr12_62718966-62719466	7	0.47909	0.46197	0.748171	964	4	-0.57663	0.96919	0.99671	1.0	1450	0	-0.57663	0.299332640242644	-1.0
K562|chr15_92822394-92822894	6	0.48	0.43546	0.723747	965	2	-0.035457	0.19488	0.57525	1.0	564	1	-0.035457	0.6175576671740081	-1.0
A549|chr16_89319196-89319696	6	0.48092	0.43546	0.723747	966	3	-0.16193	0.56231	0.88964	1.0	983	1	-0.16193	0.7556344837362714	-1.0
A549|chr6_16722677-16723177	6	0.48123	0.43546	0.723747	967	1	0.44986	0.10413	0.38438	1.0	404	3	0.44986	0.22764489651681924	-1.0
A549|chr8_133020983-133021483	5	0.48362	0.43621	0.723747	968	3	-0.49483	0.16628	0.50636	1.0	518	1	-0.49483	0.3423134458556874	-1.0
K562|chr10_21524349-21524849	3	0.4843	0.39792	0.686231	969	1	-0.38204	0.29248	0.54254	1.0	700	1	-0.38204	0.4714733808408502	-1.0
K562|chr17_78313838-78314338	3	0.48442	0.39792	0.686231	970	2	-0.53253	0.29865	0.54255	1.0	708	1	-0.53253	0.7891594520017462	3.447562982535936
K562|chr1_234969896-234970396	6	0.48491	0.46665	0.751999	971	3	-0.38208	0.85156	0.96601	1.0	1260	1	-0.38208	0.7476302742836655	-1.0
K562|chr1_61051568-61052068	7	0.48513	0.46654	0.751999	972	3	-0.47587	0.16438	0.53647	1.0	514	2	-0.47587	0.19151594828814555	-1.0
A549|chr9_71719553-71720053	5	0.48554	0.43621	0.723747	973	2	0.42797	0.17223	0.51219	1.0	529	3	0.42797	0.24697872943341428	-1.0
A549|chr21_38844046-38844546	6	0.48573	0.4723	0.756626	974	2	0.32038	0.2341	0.60705	1.0	621	3	0.32038	0.3320774959270255	-1.0
K562|chr10_100339381-100339881	1	0.48689	0.32191	0.605823	975	1	-0.32793	0.51311	0.67809	1.0	938	0	-0.32793	0.621621773881939	-1.0
K562|chr19_41866414-41866914	5	0.4876	0.44387	0.731975	976	3	-0.50209	0.257	0.57258	1.0	647	1	-0.50209	0.2560734103262384	-1.0
A549|chr1_93615088-93615588	6	0.48893	0.47231	0.756626	977	3	-0.49892	0.34716	0.71261	1.0	768	2	-0.49892	0.25620746339883754	-1.0
A549|chr5_59003580-59004080	1	0.48937	0.32191	0.605823	978	1	-0.40258	0.51063	0.67809	1.0	935	0	-0.40258	0.20489442519609724	-1.0
A549|chr1_234907548-234908048	2	0.49027	0.34482	0.633312	979	1	-0.74784	0.63258	0.8027	1.0	1060	0	-0.74784	0.29163429253740547	-1.0
K562|chr6_52284674-52285174	7	0.49049	0.46655	0.751999	980	3	-0.14293	0.2565	0.66528	1.0	644	3	-0.14293	0.7597611654450983	8.311873960084457
A549|chr3_71065575-71066075	6	0.49059	0.47231	0.756626	981	1	0.57685	0.066134	0.29921	1.0	321	4	0.57685	0.5727039139649825	-1.0
K562|chr17_82100048-82100548	8	0.49291	0.46506	0.751999	982	4	-0.27114	0.30048	0.73569	1.0	711	3	-0.27114	0.5741893722909749	-1.0
A549|chr4_87025580-87026080	5	0.49541	0.45065	0.73571	983	2	-0.047168	0.5058	0.84433	1.0	931	1	-0.047168	0.763093718043356	-1.0
K562|chr1_28898437-28898937	4	0.49579	0.4253	0.718846	984	1	1.0335	0.083059	0.30988	1.0	365	3	1.0335	0.19704584983809176	-1.0
A549|chr2_43295149-43295649	3	0.49605	0.41993	0.711999	985	1	-0.41407	0.48475	0.69339	1.0	917	1	-0.41407	0.44946537836094047	-1.0
A549|chr1_8418694-8419194	6	0.50259	0.47881	0.763284	986	2	0.011489	0.16287	0.51413	1.0	510	2	0.011489	0.5897469398966438	-1.0
K562|chr3_4982713-4983213	4	0.50325	0.43402	0.723747	987	2	-0.35839	0.89932	0.97616	1.0	1321	0	-0.35839	0.7894752041187265	-1.0
A549|chr20_5653277-5653777	5	0.5057	0.45065	0.73571	988	2	-0.39993	0.37649	0.70831	1.0	801	2	-0.39993	0.502672135360258	-1.0
K562|chr2_26787016-26787516	4	0.50572	0.43402	0.723747	989	2	-0.37868	0.67722	0.86661	1.0	1103	1	-0.37868	0.5413134005181576	-1.0
A549|chr18_3650685-3651185	8	0.50604	0.50054	0.773948	990	4	-0.17979	0.36318	0.78543	1.0	786	2	-0.17979	0.258911859915393	-1.0
A549|chr7_55099021-55099521	2	0.50632	0.34482	0.633312	991	1	-0.32273	0.29865	0.46738	1.0	709	1	-0.32273	0.3728515068859752	-1.0
A549|chr21_38813463-38813963	8	0.5066	0.50054	0.773948	992	4	-0.023791	0.10146	0.42406	1.0	397	4	-0.023791	0.7681882318821444	-1.0
A549|chr10_119375817-119376317	8	0.50831	0.50054	0.773948	993	3	-0.054907	0.14565	0.53357	1.0	488	4	-0.054907	0.21435297565007255	-1.0
A549|chr17_72445534-72446034	6	0.50915	0.48667	0.770873	994	3	-0.38816	0.31395	0.68478	1.0	725	2	-0.38816	0.3887660160947781	-1.0
K562|chr16_89354250-89354750	7	0.51043	0.48721	0.770873	995	3	0.81761	0.038581	0.23223	1.0	222	4	0.81761	0.7408020758309072	-1.0
K562|chr1_246575871-246576371	4	0.51088	0.43403	0.723747	996	2	0.16058	0.18694	0.43876	1.0	551	2	0.16058	0.5682321199186401	-1.0
A549|chr15_59306537-59307037	8	0.51178	0.50054	0.773948	997	3	0.16513	0.17195	0.56535	1.0	528	4	0.16513	0.5620962082923706	-1.0
A549|chr10_3782021-3782521	6	0.5124	0.48667	0.770873	998	3	-0.29257	0.6515	0.91702	1.0	1077	1	-0.29257	0.8215892257564315	-1.0
A549|chr5_95801483-95801983	5	0.51403	0.45066	0.73571	999	2	-0.22256	0.82933	0.95165	1.0	1231	1	-0.22256	0.3966878187101117	-1.0
K562|chr18_3610114-3610614	8	0.51805	0.50054	0.773948	1000	2	1.2056	0.0061981	0.083954	1.0	74	5	1.2056	0.25151217785268815	-1.0
A549|chr21_39073018-39073518	7	0.51948	0.49798	0.773948	1001	2	0.13815	0.098114	0.4056	1.0	393	3	0.13815	0.7624838697306278	-1.0
A549|chr5_132413369-132413869	8	0.51998	0.50054	0.773948	1002	3	0.074178	0.18726	0.60532	1.0	552	4	0.074178	0.5770861778760253	-1.0
A549|chr15_63042031-63042531	5	0.52019	0.45066	0.73571	1003	2	-0.30898	0.68487	0.89171	1.0	1109	1	-0.30898	0.37649608554732145	-1.0
A549|chr8_133050874-133051374	6	0.52146	0.48668	0.770873	1004	3	-0.35119	0.50456	0.8422	1.0	930	2	-0.35119	0.7898718381910667	-1.0
A549|chr7_116563852-116564352	8	0.52261	0.50054	0.773948	1005	3	0.3467	0.017081	0.15731	1.0	138	4	0.3467	0.6502865156533213	-1.0
A549|chr4_57108206-57108706	6	0.52496	0.49524	0.773547	1006	2	0.1352	0.45014	0.79398	1.0	876	2	0.1352	0.3322013269747428	-1.0
K562|chr22_39522689-39523189	3	0.5253	0.44769	0.735309	1007	1	0.32409	0.63679	0.81923	1.0	1063	1	0.32409	0.8687713104767942	-1.0
A549|chr12_104304069-104304569	6	0.52541	0.49524	0.773547	1008	3	-0.54772	0.26274	0.67286	1.0	656	1	-0.54772	0.7568481712782029	-1.0
K562|chr2_10301477-10301977	5	0.52758	0.45066	0.73571	1009	2	0.27608	0.024841	0.14007	1.0	171	2	0.27608	0.6594563093799439	-1.0
A549|chr11_48091118-48091618	6	0.52764	0.49524	0.773547	1010	3	-0.10475	0.11791	0.38903	1.0	428	3	-0.10475	0.8846238916357068	-1.0
A549|chr11_48052555-48053055	6	0.52777	0.49524	0.773547	1011	1	0.72294	0.049441	0.2449	1.0	268	4	0.72294	0.18197082521285501	-1.0
A549|chr11_128509891-128510391	5	0.52821	0.45066	0.73571	1012	2	-0.12116	0.30681	0.61913	1.0	714	2	-0.12116	0.8150240790674995	-1.0
A549|chr15_89130160-89130660	4	0.52832	0.4434	0.731955	1013	1	-0.0081334	0.77536	0.91698	1.0	1180	1	-0.0081334	0.7524892567248193	-1.0
K562|chr17_78265308-78265808	4	0.52967	0.4434	0.731955	1014	2	-0.36021	0.23535	0.49462	1.0	622	1	-0.36021	0.8473220876231483	-1.0
